record_num,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,country
21,0.229,https://api.spotify.com/v1/audio-analysis/3e9HZxeyfWwjeyPAMmWSSQ,0.717,207320,0.653,3e9HZxeyfWwjeyPAMmWSSQ,0.0,1,0.101,-5.634,1,0.0658,106.966,4,https://api.spotify.com/v1/tracks/3e9HZxeyfWwjeyPAMmWSSQ,audio_features,spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,0.412,Australia
22,0.978,https://api.spotify.com/v1/audio-analysis/43zdsphuZLzwA9k4DJhU0I,0.367,196077,0.111,43zdsphuZLzwA9k4DJhU0I,3.97e-05,4,0.0897,-14.084,1,0.0972,82.642,4,https://api.spotify.com/v1/tracks/43zdsphuZLzwA9k4DJhU0I,audio_features,spotify:track:43zdsphuZLzwA9k4DJhU0I,0.198,Australia
23,0.592,https://api.spotify.com/v1/audio-analysis/6ocbgoVGwYJhOv1GgI9NsF,0.778,178627,0.317,6ocbgoVGwYJhOv1GgI9NsF,0.0,1,0.0881,-10.732,0,0.334,140.048,4,https://api.spotify.com/v1/tracks/6ocbgoVGwYJhOv1GgI9NsF,audio_features,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,0.327,Australia
24,0.751,https://api.spotify.com/v1/audio-analysis/2TIlqbIneP0ZY1O0EzYLlc,0.501,182161,0.405,2TIlqbIneP0ZY1O0EzYLlc,0.0,1,0.105,-5.679,1,0.0319,109.891,4,https://api.spotify.com/v1/tracks/2TIlqbIneP0ZY1O0EzYLlc,audio_features,spotify:track:2TIlqbIneP0ZY1O0EzYLlc,0.446,Australia
25,0.283,https://api.spotify.com/v1/audio-analysis/6IRdLKIyS4p7XNiP8r6rsx,0.726,168840,0.444,6IRdLKIyS4p7XNiP8r6rsx,0.143,8,0.177,-8.922,0,0.372,185.044,4,https://api.spotify.com/v1/tracks/6IRdLKIyS4p7XNiP8r6rsx,audio_features,spotify:track:6IRdLKIyS4p7XNiP8r6rsx,0.569,Australia
26,0.0754,https://api.spotify.com/v1/audio-analysis/0uUNN1nSoUx1A4fkDCWDQ7,0.684,184296,0.677,0uUNN1nSoUx1A4fkDCWDQ7,0.0,6,0.133,-4.034,1,0.0464,130.141,4,https://api.spotify.com/v1/tracks/0uUNN1nSoUx1A4fkDCWDQ7,audio_features,spotify:track:0uUNN1nSoUx1A4fkDCWDQ7,0.595,Australia
27,0.462,https://api.spotify.com/v1/audio-analysis/3XF5xLJHOQQRbWya6hBp7d,0.678,180953,0.533,3XF5xLJHOQQRbWya6hBp7d,0.219,4,0.139,-10.485,1,0.186,150.455,4,https://api.spotify.com/v1/tracks/3XF5xLJHOQQRbWya6hBp7d,audio_features,spotify:track:3XF5xLJHOQQRbWya6hBp7d,0.323,Australia
28,0.0174,https://api.spotify.com/v1/audio-analysis/09oZ9eXQ2fo6YDrPzJqAoP,0.729,177067,0.545,09oZ9eXQ2fo6YDrPzJqAoP,0.000274,0,0.369,-7.818,1,0.0316,103.012,4,https://api.spotify.com/v1/tracks/09oZ9eXQ2fo6YDrPzJqAoP,audio_features,spotify:track:09oZ9eXQ2fo6YDrPzJqAoP,0.514,Australia
29,0.051,https://api.spotify.com/v1/audio-analysis/6TqXcAFInzjp0bODyvrWEq,0.901,197573,0.4,6TqXcAFInzjp0bODyvrWEq,0.0,0,0.0599,-8.575,1,0.126,135.984,4,https://api.spotify.com/v1/tracks/6TqXcAFInzjp0bODyvrWEq,audio_features,spotify:track:6TqXcAFInzjp0bODyvrWEq,0.346,Australia
30,0.223,https://api.spotify.com/v1/audio-analysis/1tNJrcVe6gwLEiZCtprs1u,0.815,177667,0.518,1tNJrcVe6gwLEiZCtprs1u,0.0,7,0.104,-6.594,0,0.0897,151.891,4,https://api.spotify.com/v1/tracks/1tNJrcVe6gwLEiZCtprs1u,audio_features,spotify:track:1tNJrcVe6gwLEiZCtprs1u,0.877,Australia
31,0.0765,https://api.spotify.com/v1/audio-analysis/6zeeWid2sgw4lap2jV61PZ,0.596,229320,0.552,6zeeWid2sgw4lap2jV61PZ,0.334,0,0.104,-10.278,0,0.097,97.949,4,https://api.spotify.com/v1/tracks/6zeeWid2sgw4lap2jV61PZ,audio_features,spotify:track:6zeeWid2sgw4lap2jV61PZ,0.112,Australia
32,0.00791,https://api.spotify.com/v1/audio-analysis/7ql71hBakyMi0Lxiq3Mugs,0.51,226747,0.835,7ql71hBakyMi0Lxiq3Mugs,0.0,3,0.219,-4.673,1,0.0447,140.024,4,https://api.spotify.com/v1/tracks/7ql71hBakyMi0Lxiq3Mugs,audio_features,spotify:track:7ql71hBakyMi0Lxiq3Mugs,0.435,Australia
33,0.0828,https://api.spotify.com/v1/audio-analysis/7njKgVl3AnLflRad38o7AG,0.844,169038,0.644,7njKgVl3AnLflRad38o7AG,0.0,11,0.113,-6.273,0,0.0479,122.061,4,https://api.spotify.com/v1/tracks/7njKgVl3AnLflRad38o7AG,audio_features,spotify:track:7njKgVl3AnLflRad38o7AG,0.591,Australia
34,0.00413,https://api.spotify.com/v1/audio-analysis/35RDmXJ59YYGNlv1KfTGsP,0.507,211267,0.644,35RDmXJ59YYGNlv1KfTGsP,0.0,4,0.217,-7.485,1,0.0641,179.913,4,https://api.spotify.com/v1/tracks/35RDmXJ59YYGNlv1KfTGsP,audio_features,spotify:track:35RDmXJ59YYGNlv1KfTGsP,0.172,Australia
35,0.0169,https://api.spotify.com/v1/audio-analysis/2iUXsYOEPhVqEBwsqP70rE,0.596,203418,0.854,2iUXsYOEPhVqEBwsqP70rE,0.0,7,0.124,-5.114,0,0.463,120.274,4,https://api.spotify.com/v1/tracks/2iUXsYOEPhVqEBwsqP70rE,audio_features,spotify:track:2iUXsYOEPhVqEBwsqP70rE,0.152,Australia
36,0.0324,https://api.spotify.com/v1/audio-analysis/4Sib57MmYGJzSvkW84jTwh,0.715,193040,0.832,4Sib57MmYGJzSvkW84jTwh,0.0,0,0.112,-4.08,1,0.0502,91.006,4,https://api.spotify.com/v1/tracks/4Sib57MmYGJzSvkW84jTwh,audio_features,spotify:track:4Sib57MmYGJzSvkW84jTwh,0.66,Australia
37,0.639,https://api.spotify.com/v1/audio-analysis/2S1LebN6AXXQqJolBxlWgO,0.694,281500,0.664,2S1LebN6AXXQqJolBxlWgO,0.0,2,0.0929,-4.649,1,0.05,95.941,4,https://api.spotify.com/v1/tracks/2S1LebN6AXXQqJolBxlWgO,audio_features,spotify:track:2S1LebN6AXXQqJolBxlWgO,0.676,Australia
38,0.549,https://api.spotify.com/v1/audio-analysis/7FGq80cy8juXBCD2nrqdWU,0.632,170770,0.686,7FGq80cy8juXBCD2nrqdWU,0.0,6,0.2,-7.665,0,0.243,89.949,4,https://api.spotify.com/v1/tracks/7FGq80cy8juXBCD2nrqdWU,audio_features,spotify:track:7FGq80cy8juXBCD2nrqdWU,0.329,Australia
39,0.381,https://api.spotify.com/v1/audio-analysis/3y3brCCecHC3Db18aIOnny,0.591,215316,0.705,3y3brCCecHC3Db18aIOnny,0.000116,9,0.131,-6.519,0,0.079,121.799,4,https://api.spotify.com/v1/tracks/3y3brCCecHC3Db18aIOnny,audio_features,spotify:track:3y3brCCecHC3Db18aIOnny,0.27,Australia
40,0.547,https://api.spotify.com/v1/audio-analysis/2XKFnwB6djxrJCjR3PdeRb,0.577,163973,0.578,2XKFnwB6djxrJCjR3PdeRb,0.59,0,0.264,-9.146,0,0.0906,84.965,4,https://api.spotify.com/v1/tracks/2XKFnwB6djxrJCjR3PdeRb,audio_features,spotify:track:2XKFnwB6djxrJCjR3PdeRb,0.367,Australia
41,0.043,https://api.spotify.com/v1/audio-analysis/3qLBz3j26AHO2jBYUQWLA6,0.698,181859,0.66,3qLBz3j26AHO2jBYUQWLA6,0.0,2,0.186,-5.429,0,0.083,119.214,4,https://api.spotify.com/v1/tracks/3qLBz3j26AHO2jBYUQWLA6,audio_features,spotify:track:3qLBz3j26AHO2jBYUQWLA6,0.351,Australia
42,0.372,https://api.spotify.com/v1/audio-analysis/0TBFJanfWaByPIi3f7RR82,0.787,215653,0.448,0TBFJanfWaByPIi3f7RR82,0.0,4,0.0779,-7.671,0,0.0508,138.03,4,https://api.spotify.com/v1/tracks/0TBFJanfWaByPIi3f7RR82,audio_features,spotify:track:0TBFJanfWaByPIi3f7RR82,0.471,Australia
43,0.705,https://api.spotify.com/v1/audio-analysis/2H4gf1wLxvYreMj1jcaN0k,0.551,196493,0.537,2H4gf1wLxvYreMj1jcaN0k,0.0,11,0.0802,-7.595,1,0.034,126.421,4,https://api.spotify.com/v1/tracks/2H4gf1wLxvYreMj1jcaN0k,audio_features,spotify:track:2H4gf1wLxvYreMj1jcaN0k,0.493,Australia
44,0.311,https://api.spotify.com/v1/audio-analysis/6HZLMsw7ZdObf3Jk7lKAMX,0.727,185547,0.797,6HZLMsw7ZdObf3Jk7lKAMX,4.27e-05,11,0.0922,-7.956,0,0.0454,106.033,4,https://api.spotify.com/v1/tracks/6HZLMsw7ZdObf3Jk7lKAMX,audio_features,spotify:track:6HZLMsw7ZdObf3Jk7lKAMX,0.6,Australia
45,0.126,https://api.spotify.com/v1/audio-analysis/4c2cdWv3GLKoP12tY0OzZl,0.698,223387,0.789,4c2cdWv3GLKoP12tY0OzZl,0.0,11,0.0768,-5.736,1,0.203,99.83,4,https://api.spotify.com/v1/tracks/4c2cdWv3GLKoP12tY0OzZl,audio_features,spotify:track:4c2cdWv3GLKoP12tY0OzZl,0.814,Australia
46,0.32,https://api.spotify.com/v1/audio-analysis/4pUCKHjJ4Ijewc37rRrvHn,0.738,189052,0.861,4pUCKHjJ4Ijewc37rRrvHn,0.00175,2,0.325,-4.141,1,0.237,131.974,4,https://api.spotify.com/v1/tracks/4pUCKHjJ4Ijewc37rRrvHn,audio_features,spotify:track:4pUCKHjJ4Ijewc37rRrvHn,0.58,Australia
47,0.934,https://api.spotify.com/v1/audio-analysis/1NJcg626wLln4pGHpiV7mf,0.351,200186,0.296,1NJcg626wLln4pGHpiV7mf,0.0,4,0.095,-10.109,0,0.0333,115.284,4,https://api.spotify.com/v1/tracks/1NJcg626wLln4pGHpiV7mf,audio_features,spotify:track:1NJcg626wLln4pGHpiV7mf,0.12,Australia
48,0.526,https://api.spotify.com/v1/audio-analysis/5FXVrJhAOEEGhV6UonjE9N,0.613,211453,0.739,5FXVrJhAOEEGhV6UonjE9N,0.0,10,0.149,-6.478,1,0.0311,104.966,4,https://api.spotify.com/v1/tracks/5FXVrJhAOEEGhV6UonjE9N,audio_features,spotify:track:5FXVrJhAOEEGhV6UonjE9N,0.712,Australia
49,0.0519,https://api.spotify.com/v1/audio-analysis/6jfEZdUJ2Yla6h7gTJgKuo,0.652,177391,0.453,6jfEZdUJ2Yla6h7gTJgKuo,0.0,1,0.179,-6.119,1,0.0445,88.038,3,https://api.spotify.com/v1/tracks/6jfEZdUJ2Yla6h7gTJgKuo,audio_features,spotify:track:6jfEZdUJ2Yla6h7gTJgKuo,0.432,Australia
0,0.328,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,0.701,194088,0.425,2Fxmhks0bxGSBdJ92vM42m,0.13,7,0.1,-10.965,1,0.375,135.128,4,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,audio_features,spotify:track:2Fxmhks0bxGSBdJ92vM42m,0.562,Austria
1,0.11,https://api.spotify.com/v1/audio-analysis/5w9c2J52mkdntKOmRLeM2m,0.737,193227,0.86,5w9c2J52mkdntKOmRLeM2m,1.94e-06,8,0.0574,-2.652,0,0.0593,93.989,4,https://api.spotify.com/v1/tracks/5w9c2J52mkdntKOmRLeM2m,audio_features,spotify:track:5w9c2J52mkdntKOmRLeM2m,0.656,Austria
2,0.0533,https://api.spotify.com/v1/audio-analysis/6u7jPi22kF8CTQ3rb9DHE7,0.878,157067,0.619,6u7jPi22kF8CTQ3rb9DHE7,0.0,6,0.113,-5.56,1,0.102,136.041,4,https://api.spotify.com/v1/tracks/6u7jPi22kF8CTQ3rb9DHE7,audio_features,spotify:track:6u7jPi22kF8CTQ3rb9DHE7,0.639,Austria
3,0.0427,https://api.spotify.com/v1/audio-analysis/4y3OI86AEP6PQoDE6olYhO,0.842,181040,0.734,4y3OI86AEP6PQoDE6olYhO,0.0,1,0.106,-5.065,0,0.0588,137.958,4,https://api.spotify.com/v1/tracks/4y3OI86AEP6PQoDE6olYhO,audio_features,spotify:track:4y3OI86AEP6PQoDE6olYhO,0.952,Austria
4,0.0361,https://api.spotify.com/v1/audio-analysis/53CJANUxooaqGOtdsBTh7O,0.908,113013,0.517,53CJANUxooaqGOtdsBTh7O,1.73e-06,1,0.0949,-6.063,1,0.129,136.019,4,https://api.spotify.com/v1/tracks/53CJANUxooaqGOtdsBTh7O,audio_features,spotify:track:53CJANUxooaqGOtdsBTh7O,0.471,Austria
5,0.272,https://api.spotify.com/v1/audio-analysis/6nDKrPlXdpomGBgAlO7UdP,0.802,157202,0.645,6nDKrPlXdpomGBgAlO7UdP,0.0,5,0.119,-6.181,0,0.0715,100.001,4,https://api.spotify.com/v1/tracks/6nDKrPlXdpomGBgAlO7UdP,audio_features,spotify:track:6nDKrPlXdpomGBgAlO7UdP,0.376,Austria
6,0.296,https://api.spotify.com/v1/audio-analysis/5WHTFyqSii0lmT9R21abT8,0.674,178480,0.881,5WHTFyqSii0lmT9R21abT8,3.01e-06,9,0.0793,-2.853,1,0.147,98.994,4,https://api.spotify.com/v1/tracks/5WHTFyqSii0lmT9R21abT8,audio_features,spotify:track:5WHTFyqSii0lmT9R21abT8,0.234,Austria
7,0.0691,https://api.spotify.com/v1/audio-analysis/25sgk305KZfyuqVBQIahim,0.719,187436,0.704,25sgk305KZfyuqVBQIahim,0.0,1,0.166,-4.724,1,0.0476,133.002,4,https://api.spotify.com/v1/tracks/25sgk305KZfyuqVBQIahim,audio_features,spotify:track:25sgk305KZfyuqVBQIahim,0.628,Austria
8,0.74,https://api.spotify.com/v1/audio-analysis/4SSnFejRGlZikf02HLewEF,0.905,193143,0.389,4SSnFejRGlZikf02HLewEF,0.162,8,0.106,-14.505,1,0.332,120.046,4,https://api.spotify.com/v1/tracks/4SSnFejRGlZikf02HLewEF,audio_features,spotify:track:4SSnFejRGlZikf02HLewEF,0.196,Austria
9,0.371,https://api.spotify.com/v1/audio-analysis/2VxeLyX666F8uXCJ0dZF8B,0.572,215733,0.385,2VxeLyX666F8uXCJ0dZF8B,0.0,7,0.231,-6.362,1,0.0308,95.799,4,https://api.spotify.com/v1/tracks/2VxeLyX666F8uXCJ0dZF8B,audio_features,spotify:track:2VxeLyX666F8uXCJ0dZF8B,0.323,Austria
10,0.176,https://api.spotify.com/v1/audio-analysis/7COXchtUOMd6uIT6HvmRaI,0.599,162583,0.733,7COXchtUOMd6uIT6HvmRaI,0.0,11,0.242,-7.058,1,0.203,102.211,4,https://api.spotify.com/v1/tracks/7COXchtUOMd6uIT6HvmRaI,audio_features,spotify:track:7COXchtUOMd6uIT6HvmRaI,0.534,Austria
11,0.39,https://api.spotify.com/v1/audio-analysis/3Fj47GNK2kUF0uaEDgXLaD,0.853,221543,0.351,3Fj47GNK2kUF0uaEDgXLaD,9.38e-06,7,0.752,-10.198,1,0.241,118.028,4,https://api.spotify.com/v1/tracks/3Fj47GNK2kUF0uaEDgXLaD,audio_features,spotify:track:3Fj47GNK2kUF0uaEDgXLaD,0.282,Austria
12,0.193,https://api.spotify.com/v1/audio-analysis/1rqqCSm0Qe4I9rUvWncaom,0.579,190947,0.904,1rqqCSm0Qe4I9rUvWncaom,0.0,5,0.064,-2.729,1,0.0618,82.014,4,https://api.spotify.com/v1/tracks/1rqqCSm0Qe4I9rUvWncaom,audio_features,spotify:track:1rqqCSm0Qe4I9rUvWncaom,0.681,Austria
13,0.978,https://api.spotify.com/v1/audio-analysis/43zdsphuZLzwA9k4DJhU0I,0.367,196077,0.111,43zdsphuZLzwA9k4DJhU0I,3.97e-05,4,0.0897,-14.084,1,0.0972,82.642,4,https://api.spotify.com/v1/tracks/43zdsphuZLzwA9k4DJhU0I,audio_features,spotify:track:43zdsphuZLzwA9k4DJhU0I,0.198,Austria
14,0.751,https://api.spotify.com/v1/audio-analysis/2TIlqbIneP0ZY1O0EzYLlc,0.501,182161,0.405,2TIlqbIneP0ZY1O0EzYLlc,0.0,1,0.105,-5.679,1,0.0319,109.891,4,https://api.spotify.com/v1/tracks/2TIlqbIneP0ZY1O0EzYLlc,audio_features,spotify:track:2TIlqbIneP0ZY1O0EzYLlc,0.446,Austria
15,0.0754,https://api.spotify.com/v1/audio-analysis/0uUNN1nSoUx1A4fkDCWDQ7,0.684,184296,0.677,0uUNN1nSoUx1A4fkDCWDQ7,0.0,6,0.133,-4.034,1,0.0464,130.141,4,https://api.spotify.com/v1/tracks/0uUNN1nSoUx1A4fkDCWDQ7,audio_features,spotify:track:0uUNN1nSoUx1A4fkDCWDQ7,0.595,Austria
16,0.0722,https://api.spotify.com/v1/audio-analysis/2RSHsoi04658QL5xgQVov3,0.383,260773,0.637,2RSHsoi04658QL5xgQVov3,0.0,3,0.368,-6.993,1,0.0703,177.913,4,https://api.spotify.com/v1/tracks/2RSHsoi04658QL5xgQVov3,audio_features,spotify:track:2RSHsoi04658QL5xgQVov3,0.0827,Austria
17,0.0161,https://api.spotify.com/v1/audio-analysis/1rCcsYnmqbMYdkG7kS9GC5,0.574,214942,0.728,1rCcsYnmqbMYdkG7kS9GC5,1.42e-06,1,0.0851,-4.777,1,0.062,125.047,4,https://api.spotify.com/v1/tracks/1rCcsYnmqbMYdkG7kS9GC5,audio_features,spotify:track:1rCcsYnmqbMYdkG7kS9GC5,0.266,Austria
18,0.877,https://api.spotify.com/v1/audio-analysis/3r1cV21xPMkgCmxk8VqWOB,0.838,135597,0.549,3r1cV21xPMkgCmxk8VqWOB,0.000964,9,0.115,-7.145,0,0.0755,114.445,4,https://api.spotify.com/v1/tracks/3r1cV21xPMkgCmxk8VqWOB,audio_features,spotify:track:3r1cV21xPMkgCmxk8VqWOB,0.654,Austria
19,0.25,https://api.spotify.com/v1/audio-analysis/4cawYWrqMRz0T0hOIVxk6j,0.805,156497,0.625,4cawYWrqMRz0T0hOIVxk6j,0.00527,5,0.0954,-8.589,0,0.0434,102.996,4,https://api.spotify.com/v1/tracks/4cawYWrqMRz0T0hOIVxk6j,audio_features,spotify:track:4cawYWrqMRz0T0hOIVxk6j,0.647,Austria
20,0.0324,https://api.spotify.com/v1/audio-analysis/4Sib57MmYGJzSvkW84jTwh,0.715,193040,0.832,4Sib57MmYGJzSvkW84jTwh,0.0,0,0.112,-4.08,1,0.0502,91.006,4,https://api.spotify.com/v1/tracks/4Sib57MmYGJzSvkW84jTwh,audio_features,spotify:track:4Sib57MmYGJzSvkW84jTwh,0.66,Austria
21,0.346,https://api.spotify.com/v1/audio-analysis/38lQ7lYhN3eSWepnZHaiBF,0.813,235955,0.59,38lQ7lYhN3eSWepnZHaiBF,0.0,4,0.0335,-6.542,0,0.345,91.985,4,https://api.spotify.com/v1/tracks/38lQ7lYhN3eSWepnZHaiBF,audio_features,spotify:track:38lQ7lYhN3eSWepnZHaiBF,0.716,Austria
22,0.236,https://api.spotify.com/v1/audio-analysis/5xIODxqlpUnRVA9ewZUCug,0.645,182522,0.774,5xIODxqlpUnRVA9ewZUCug,0.0,6,0.128,-4.839,0,0.344,86.692,4,https://api.spotify.com/v1/tracks/5xIODxqlpUnRVA9ewZUCug,audio_features,spotify:track:5xIODxqlpUnRVA9ewZUCug,0.635,Austria
23,0.013,https://api.spotify.com/v1/audio-analysis/1L8LtC2s161XwY6YrtnQjw,0.819,173220,0.674,1L8LtC2s161XwY6YrtnQjw,0.0,6,0.384,-4.663,1,0.327,115.897,5,https://api.spotify.com/v1/tracks/1L8LtC2s161XwY6YrtnQjw,audio_features,spotify:track:1L8LtC2s161XwY6YrtnQjw,0.766,Austria
24,0.176,https://api.spotify.com/v1/audio-analysis/0oOPa0AlLnjCO6eci0HIdH,0.515,190000,0.59,0oOPa0AlLnjCO6eci0HIdH,2.47e-06,2,0.141,-6.761,0,0.217,99.785,4,https://api.spotify.com/v1/tracks/0oOPa0AlLnjCO6eci0HIdH,audio_features,spotify:track:0oOPa0AlLnjCO6eci0HIdH,0.374,Austria
25,0.217,https://api.spotify.com/v1/audio-analysis/5iIgIxtMNeogKaFUfvuAbs,0.928,162997,0.402,5iIgIxtMNeogKaFUfvuAbs,3.38e-05,10,0.0957,-10.641,0,0.32,97.976,4,https://api.spotify.com/v1/tracks/5iIgIxtMNeogKaFUfvuAbs,audio_features,spotify:track:5iIgIxtMNeogKaFUfvuAbs,0.578,Austria
26,0.31,https://api.spotify.com/v1/audio-analysis/0ypCvaP431mEM6znlVHNRP,0.687,193573,0.766,0ypCvaP431mEM6znlVHNRP,0.0,9,0.196,-6.739,0,0.105,140.039,4,https://api.spotify.com/v1/tracks/0ypCvaP431mEM6znlVHNRP,audio_features,spotify:track:0ypCvaP431mEM6znlVHNRP,0.629,Austria
27,0.146,https://api.spotify.com/v1/audio-analysis/5NsCv3I7o0f6vSQScG01f1,0.592,209449,0.572,5NsCv3I7o0f6vSQScG01f1,0.000172,5,0.115,-8.974,0,0.185,164.08,4,https://api.spotify.com/v1/tracks/5NsCv3I7o0f6vSQScG01f1,audio_features,spotify:track:5NsCv3I7o0f6vSQScG01f1,0.315,Austria
28,0.03,https://api.spotify.com/v1/audio-analysis/6BZhkqUtaFJm57Hm5TTQSH,0.652,158282,0.702,6BZhkqUtaFJm57Hm5TTQSH,0.0,4,0.0831,-8.124,1,0.0803,151.995,4,https://api.spotify.com/v1/tracks/6BZhkqUtaFJm57Hm5TTQSH,audio_features,spotify:track:6BZhkqUtaFJm57Hm5TTQSH,0.82,Austria
29,0.13,https://api.spotify.com/v1/audio-analysis/5kLUig6aFQQzY1n2TKzzYD,0.798,170624,0.668,5kLUig6aFQQzY1n2TKzzYD,0.0,11,0.0695,-5.712,0,0.271,99.895,4,https://api.spotify.com/v1/tracks/5kLUig6aFQQzY1n2TKzzYD,audio_features,spotify:track:5kLUig6aFQQzY1n2TKzzYD,0.537,Austria
30,0.594,https://api.spotify.com/v1/audio-analysis/3YxCKq3YPnTekAofhaHABZ,0.712,137587,0.619,3YxCKq3YPnTekAofhaHABZ,0.0,10,0.12,-8.287,0,0.269,82.101,4,https://api.spotify.com/v1/tracks/3YxCKq3YPnTekAofhaHABZ,audio_features,spotify:track:3YxCKq3YPnTekAofhaHABZ,0.579,Austria
31,0.391,https://api.spotify.com/v1/audio-analysis/4UOXo3xWnxYdTf3sFyRaUG,0.805,181971,0.924,4UOXo3xWnxYdTf3sFyRaUG,0.00448,7,0.0902,-5.883,0,0.0439,139.976,4,https://api.spotify.com/v1/tracks/4UOXo3xWnxYdTf3sFyRaUG,audio_features,spotify:track:4UOXo3xWnxYdTf3sFyRaUG,0.836,Austria
32,0.175,https://api.spotify.com/v1/audio-analysis/7FOQJQcTDqzXZJ72hZikCl,0.854,162551,0.789,7FOQJQcTDqzXZJ72hZikCl,1.77e-06,1,0.201,-4.411,0,0.212,95.014,4,https://api.spotify.com/v1/tracks/7FOQJQcTDqzXZJ72hZikCl,audio_features,spotify:track:7FOQJQcTDqzXZJ72hZikCl,0.71,Austria
33,0.266,https://api.spotify.com/v1/audio-analysis/0WGG3xWyW6AlXOaW6CHu4A,0.791,170181,0.594,0WGG3xWyW6AlXOaW6CHu4A,1.72e-05,1,0.11,-5.983,1,0.273,86.034,4,https://api.spotify.com/v1/tracks/0WGG3xWyW6AlXOaW6CHu4A,audio_features,spotify:track:0WGG3xWyW6AlXOaW6CHu4A,0.577,Austria
34,0.224,https://api.spotify.com/v1/audio-analysis/2pu5rVWy3zPlgypJzL3Mlw,0.845,202053,0.509,2pu5rVWy3zPlgypJzL3Mlw,0.0,7,0.171,-7.294,1,0.102,123.067,4,https://api.spotify.com/v1/tracks/2pu5rVWy3zPlgypJzL3Mlw,audio_features,spotify:track:2pu5rVWy3zPlgypJzL3Mlw,0.282,Austria
35,0.374,https://api.spotify.com/v1/audio-analysis/60yqRJXgkrPEvP977ZIOWb,0.92,176823,0.76,60yqRJXgkrPEvP977ZIOWb,0.0,0,0.101,-6.154,1,0.193,93.968,4,https://api.spotify.com/v1/tracks/60yqRJXgkrPEvP977ZIOWb,audio_features,spotify:track:60yqRJXgkrPEvP977ZIOWb,0.723,Austria
36,0.0662,https://api.spotify.com/v1/audio-analysis/200cTjC6si5Xz9af2QeHi2,0.77,172827,0.797,200cTjC6si5Xz9af2QeHi2,3.81e-06,10,0.0858,-4.985,0,0.0693,100.003,4,https://api.spotify.com/v1/tracks/200cTjC6si5Xz9af2QeHi2,audio_features,spotify:track:200cTjC6si5Xz9af2QeHi2,0.393,Austria
37,0.0425,https://api.spotify.com/v1/audio-analysis/5lytS4eOWjLWKad2jipjc7,0.779,175747,0.623,5lytS4eOWjLWKad2jipjc7,1.71e-06,11,0.164,-4.755,1,0.307,176.161,4,https://api.spotify.com/v1/tracks/5lytS4eOWjLWKad2jipjc7,audio_features,spotify:track:5lytS4eOWjLWKad2jipjc7,0.509,Austria
38,0.137,https://api.spotify.com/v1/audio-analysis/22X5tbeWf9jQQjl7zb63eU,0.703,173093,0.792,22X5tbeWf9jQQjl7zb63eU,5.86e-05,5,0.106,-5.055,0,0.0499,159.87,4,https://api.spotify.com/v1/tracks/22X5tbeWf9jQQjl7zb63eU,audio_features,spotify:track:22X5tbeWf9jQQjl7zb63eU,0.848,Austria
39,0.275,https://api.spotify.com/v1/audio-analysis/1ag6DENIjtcmRFCx5JjUng,0.633,203067,0.691,1ag6DENIjtcmRFCx5JjUng,0.0,7,0.17,-4.952,0,0.419,180.051,4,https://api.spotify.com/v1/tracks/1ag6DENIjtcmRFCx5JjUng,audio_features,spotify:track:1ag6DENIjtcmRFCx5JjUng,0.823,Austria
40,0.513,https://api.spotify.com/v1/audio-analysis/0Tq0EhQpVeQJwV3E3P5Jti,0.736,178000,0.585,0Tq0EhQpVeQJwV3E3P5Jti,2.02e-05,7,0.108,-6.769,1,0.12,100.609,4,https://api.spotify.com/v1/tracks/0Tq0EhQpVeQJwV3E3P5Jti,audio_features,spotify:track:0Tq0EhQpVeQJwV3E3P5Jti,0.28,Austria
41,0.543,https://api.spotify.com/v1/audio-analysis/0gyO8zq1Hw5GTQ33EXcc40,0.785,159152,0.699,0gyO8zq1Hw5GTQ33EXcc40,0.0,10,0.12,-6.691,0,0.359,100.908,4,https://api.spotify.com/v1/tracks/0gyO8zq1Hw5GTQ33EXcc40,audio_features,spotify:track:0gyO8zq1Hw5GTQ33EXcc40,0.286,Austria
42,0.0199,https://api.spotify.com/v1/audio-analysis/1x4MJYA9mJRph3fygU51K4,0.825,164471,0.749,1x4MJYA9mJRph3fygU51K4,0.0,10,0.14,-4.805,0,0.182,154.943,4,https://api.spotify.com/v1/tracks/1x4MJYA9mJRph3fygU51K4,audio_features,spotify:track:1x4MJYA9mJRph3fygU51K4,0.31,Austria
43,0.16,https://api.spotify.com/v1/audio-analysis/5bAZzGAgjY3SZHmciyh8h7,0.621,187000,0.772,5bAZzGAgjY3SZHmciyh8h7,0.000207,10,0.0846,-4.653,0,0.161,80.05,4,https://api.spotify.com/v1/tracks/5bAZzGAgjY3SZHmciyh8h7,audio_features,spotify:track:5bAZzGAgjY3SZHmciyh8h7,0.771,Austria
