,acousticness,analysis_url,danceability,duration_ms,energy,genre,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,year
157,0.917,https://api.spotify.com/v1/audio-analysis/65BJpe5oOCafWt0bgL035t,0.658,177053,0.275,"['acoustic blues', 'blues', 'country blues', 'gospel blues', 'texas blues', 'traditional blues', 'traditional folk']",65BJpe5oOCafWt0bgL035t,0.00114,0,0.126,-16.438,1,0.0326,117.657,4,https://api.spotify.com/v1/tracks/65BJpe5oOCafWt0bgL035t,audio_features,spotify:track:65BJpe5oOCafWt0bgL035t,0.812,1920s
158,0.994,https://api.spotify.com/v1/audio-analysis/5kb2P6u6LB2oaher6mffFr,0.554,185522,0.235,"['appalachian folk', 'country blues', 'jug band', 'memphis blues', 'old-time', 'traditional blues']",5kb2P6u6LB2oaher6mffFr,0.00141,5,0.204,-14.618,0,0.0396,97.57,4,https://api.spotify.com/v1/tracks/5kb2P6u6LB2oaher6mffFr,audio_features,spotify:track:5kb2P6u6LB2oaher6mffFr,0.515,1920s
159,0.969,https://api.spotify.com/v1/audio-analysis/78SETpMPSdA5gSb7rt13IJ,0.513,163040,0.213,['vintage country folk'],78SETpMPSdA5gSb7rt13IJ,0.00158,8,0.184,-14.146,1,0.0688,198.41,4,https://api.spotify.com/v1/tracks/78SETpMPSdA5gSb7rt13IJ,audio_features,spotify:track:78SETpMPSdA5gSb7rt13IJ,0.653,1920s
160,0.982,https://api.spotify.com/v1/audio-analysis/4d0mqT4uCZ0NTd09XIJg5B,0.791,192173,0.298,"['appalachian folk', 'old-time', 'traditional blues']",4d0mqT4uCZ0NTd09XIJg5B,8.59e-05,8,0.112,-12.423,1,0.0756,110.818,3,https://api.spotify.com/v1/tracks/4d0mqT4uCZ0NTd09XIJg5B,audio_features,spotify:track:4d0mqT4uCZ0NTd09XIJg5B,0.8,1920s
161,0.996,https://api.spotify.com/v1/audio-analysis/0YZnvHqwtoev2MwObrNmed,0.304,193358,0.21,"['adult standards', 'christmas', 'dixieland', 'jazz trumpet', 'new orleans jazz', 'swing', 'vocal jazz']",0YZnvHqwtoev2MwObrNmed,0.076,9,0.304,-13.25,0,0.0468,73.893,4,https://api.spotify.com/v1/tracks/0YZnvHqwtoev2MwObrNmed,audio_features,spotify:track:0YZnvHqwtoev2MwObrNmed,0.362,1920s
162,0.704,https://api.spotify.com/v1/audio-analysis/3TPJptSL8crdk4mfYB5o6Y,0.683,186600,0.355,"['blues', 'ragtime', 'traditional blues']",3TPJptSL8crdk4mfYB5o6Y,0.0,7,0.181,-10.936,1,0.0408,121.293,4,https://api.spotify.com/v1/tracks/3TPJptSL8crdk4mfYB5o6Y,audio_features,spotify:track:3TPJptSL8crdk4mfYB5o6Y,0.911,1920s
163,0.977,https://api.spotify.com/v1/audio-analysis/0iYWtWNtQRUlSZDESD5cnK,0.405,192013,0.0432,"['country gospel', 'cowboy western', 'western swing']",0iYWtWNtQRUlSZDESD5cnK,4.8e-05,10,0.315,-19.576,0,0.0365,120.112,4,https://api.spotify.com/v1/tracks/0iYWtWNtQRUlSZDESD5cnK,audio_features,spotify:track:0iYWtWNtQRUlSZDESD5cnK,0.0394,1920s
164,0.993,https://api.spotify.com/v1/audio-analysis/4mc1cN8UUEV09wODgTYbv6,0.449,173531,0.201,"['adult standards', 'christmas', 'jazz blues', 'lounge', 'soul', 'vocal jazz']",4mc1cN8UUEV09wODgTYbv6,0.0204,11,0.283,-18.226,0,0.0371,89.404,4,https://api.spotify.com/v1/tracks/4mc1cN8UUEV09wODgTYbv6,audio_features,spotify:track:4mc1cN8UUEV09wODgTYbv6,0.676,1920s
165,0.976,https://api.spotify.com/v1/audio-analysis/5gqDEIDBGcq8sJEYStA5fS,0.483,185318,0.16,"['acoustic blues', 'appalachian folk', 'blues', 'country blues', 'piedmont blues', 'ragtime', 'traditional blues']",5gqDEIDBGcq8sJEYStA5fS,0.0126,10,0.0808,-19.05,1,0.0565,82.769,4,https://api.spotify.com/v1/tracks/5gqDEIDBGcq8sJEYStA5fS,audio_features,spotify:track:5gqDEIDBGcq8sJEYStA5fS,0.522,1920s
166,0.895,https://api.spotify.com/v1/audio-analysis/1x8rYrsRJAjYcRQFs105tE,0.577,190240,0.393,"['acoustic blues', 'appalachian folk', 'blues', 'country blues', 'delta blues', 'gospel blues', 'texas blues', 'traditional blues', 'traditional folk']",1x8rYrsRJAjYcRQFs105tE,0.914,1,0.0412,-10.949,1,0.102,206.214,4,https://api.spotify.com/v1/tracks/1x8rYrsRJAjYcRQFs105tE,audio_features,spotify:track:1x8rYrsRJAjYcRQFs105tE,0.893,1920s
167,0.932,https://api.spotify.com/v1/audio-analysis/6yjYmJDTjW4EOZ3krGm1QE,0.466,183640,0.0976,[],6yjYmJDTjW4EOZ3krGm1QE,0.0,2,0.351,-20.557,0,0.125,84.626,3,https://api.spotify.com/v1/tracks/6yjYmJDTjW4EOZ3krGm1QE,audio_features,spotify:track:6yjYmJDTjW4EOZ3krGm1QE,0.284,1920s
168,0.964,https://api.spotify.com/v1/audio-analysis/6QiGUKzPfdddsiZB6NcHGl,0.575,176920,0.371,['vintage country folk'],6QiGUKzPfdddsiZB6NcHGl,4.78e-06,2,0.14,-7.839,1,0.0338,173.043,4,https://api.spotify.com/v1/tracks/6QiGUKzPfdddsiZB6NcHGl,audio_features,spotify:track:6QiGUKzPfdddsiZB6NcHGl,0.754,1920s
169,0.99,https://api.spotify.com/v1/audio-analysis/2UfcKKyX447NR42Aykxpgz,0.772,191425,0.04,"['appalachian folk', 'bluegrass', 'country gospel', 'cowboy western', 'nashville sound', 'old-time', 'traditional blues', 'traditional country', 'traditional folk', 'western swing']",2UfcKKyX447NR42Aykxpgz,2.1e-05,0,0.131,-21.192,1,0.062,99.497,4,https://api.spotify.com/v1/tracks/2UfcKKyX447NR42Aykxpgz,audio_features,spotify:track:2UfcKKyX447NR42Aykxpgz,0.568,1920s
170,0.98,https://api.spotify.com/v1/audio-analysis/4xBdBFqfdZAeCRLmQpXTYb,0.704,188693,0.281,"['blues', 'chicago blues', 'delta blues', 'traditional blues']",4xBdBFqfdZAeCRLmQpXTYb,0.161,7,0.103,-10.623,0,0.0399,96.666,4,https://api.spotify.com/v1/tracks/4xBdBFqfdZAeCRLmQpXTYb,audio_features,spotify:track:4xBdBFqfdZAeCRLmQpXTYb,0.478,1920s
171,0.968,https://api.spotify.com/v1/audio-analysis/6aY4141DmGjDWKjd3iencb,0.852,163400,0.251,"['memphis blues', 'vintage swing']",6aY4141DmGjDWKjd3iencb,4.38e-05,10,0.142,-9.615,1,0.0472,111.633,4,https://api.spotify.com/v1/tracks/6aY4141DmGjDWKjd3iencb,audio_features,spotify:track:6aY4141DmGjDWKjd3iencb,0.658,1920s
172,0.987,https://api.spotify.com/v1/audio-analysis/0QbzVfpdq4rJyzotfw1ENy,0.458,171337,0.463,"['acoustic blues', 'blues', 'country blues', 'memphis blues', 'traditional blues']",0QbzVfpdq4rJyzotfw1ENy,0.688,1,0.328,-13.785,1,0.0649,79.954,4,https://api.spotify.com/v1/tracks/0QbzVfpdq4rJyzotfw1ENy,audio_features,spotify:track:0QbzVfpdq4rJyzotfw1ENy,0.49,1920s
173,0.961,https://api.spotify.com/v1/audio-analysis/0DMFwsQ4aiEWxXSh4FKJZi,0.815,172867,0.321,"['acoustic blues', 'blues', 'country blues', 'delta blues', 'traditional blues', 'traditional folk']",0DMFwsQ4aiEWxXSh4FKJZi,0.578,0,0.173,-16.31,1,0.22,87.336,4,https://api.spotify.com/v1/tracks/0DMFwsQ4aiEWxXSh4FKJZi,audio_features,spotify:track:0DMFwsQ4aiEWxXSh4FKJZi,0.855,1920s
174,0.98,https://api.spotify.com/v1/audio-analysis/02k6qC0NELU2Frx3qHpT7t,0.412,214867,0.0672,"['big band', 'jazz blues', 'stride', 'swing', 'vintage jazz', 'jazz double bass']",02k6qC0NELU2Frx3qHpT7t,3.55e-05,9,0.236,-18.112,1,0.0329,162.639,4,https://api.spotify.com/v1/tracks/02k6qC0NELU2Frx3qHpT7t,audio_features,spotify:track:02k6qC0NELU2Frx3qHpT7t,0.384,1920s
175,0.976,https://api.spotify.com/v1/audio-analysis/0z2Yz0eB6mMiCFbUnq9lCL,0.802,201280,0.447,['delta blues'],0z2Yz0eB6mMiCFbUnq9lCL,0.0844,9,0.121,-7.478,0,0.0368,94.246,4,https://api.spotify.com/v1/tracks/0z2Yz0eB6mMiCFbUnq9lCL,audio_features,spotify:track:0z2Yz0eB6mMiCFbUnq9lCL,0.867,1920s
176,0.991,https://api.spotify.com/v1/audio-analysis/239YcuQjRCNgjSVpSZ8mc4,0.625,156707,0.238,"['big band', 'jazz clarinet', 'ragtime', 'stride', 'swing']",239YcuQjRCNgjSVpSZ8mc4,0.0336,10,0.139,-16.825,1,0.0539,113.65,4,https://api.spotify.com/v1/tracks/239YcuQjRCNgjSVpSZ8mc4,audio_features,spotify:track:239YcuQjRCNgjSVpSZ8mc4,0.386,1920s
177,0.981,https://api.spotify.com/v1/audio-analysis/1O9z6LLQPWuoiam2VwKh3x,0.484,188067,0.315,[],1O9z6LLQPWuoiam2VwKh3x,0.0148,5,0.187,-14.511,1,0.0715,164.255,4,https://api.spotify.com/v1/tracks/1O9z6LLQPWuoiam2VwKh3x,audio_features,spotify:track:1O9z6LLQPWuoiam2VwKh3x,0.705,1920s
178,0.992,https://api.spotify.com/v1/audio-analysis/5j1Mx3nMdDrZwcoCGgS9qO,0.539,183027,0.147,"['acoustic blues', 'blues', 'country blues', 'gospel blues', 'texas blues', 'traditional blues', 'traditional folk']",5j1Mx3nMdDrZwcoCGgS9qO,0.028,2,0.264,-15.66,1,0.0392,149.322,4,https://api.spotify.com/v1/tracks/5j1Mx3nMdDrZwcoCGgS9qO,audio_features,spotify:track:5j1Mx3nMdDrZwcoCGgS9qO,0.458,1920s
179,0.933,https://api.spotify.com/v1/audio-analysis/3cDuYJw1w0znRogGDxmqo3,0.47,179373,0.215,"['acoustic blues', 'blues', 'country blues', 'gospel blues', 'texas blues', 'traditional blues', 'traditional folk']",3cDuYJw1w0znRogGDxmqo3,0.0,11,0.0852,-14.754,1,0.0308,111.265,4,https://api.spotify.com/v1/tracks/3cDuYJw1w0znRogGDxmqo3,audio_features,spotify:track:3cDuYJw1w0znRogGDxmqo3,0.628,1920s
180,0.973,https://api.spotify.com/v1/audio-analysis/5HLLJcWUcWbAi2EPVjLNbq,0.687,179383,0.489,"['appalachian folk', 'bluegrass', 'country gospel', 'cowboy western', 'folk', 'nashville sound', 'old-time', 'traditional country', 'traditional folk', 'vocal harmony group', 'western swing']",5HLLJcWUcWbAi2EPVjLNbq,0.00541,11,0.123,-12.518,1,0.0551,115.805,4,https://api.spotify.com/v1/tracks/5HLLJcWUcWbAi2EPVjLNbq,audio_features,spotify:track:5HLLJcWUcWbAi2EPVjLNbq,0.96,1920s
181,0.912,https://api.spotify.com/v1/audio-analysis/3fCz8H2NFLziFdd4bgJdLS,0.692,192400,0.314,"['boogie-woogie', 'piano blues', 'traditional blues']",3fCz8H2NFLziFdd4bgJdLS,0.865,7,0.0473,-10.728,1,0.0841,116.87,4,https://api.spotify.com/v1/tracks/3fCz8H2NFLziFdd4bgJdLS,audio_features,spotify:track:3fCz8H2NFLziFdd4bgJdLS,0.747,1920s
182,0.924,https://api.spotify.com/v1/audio-analysis/5UDHaKBuQuDN18a1jG4mL6,0.63,185960,0.399,"['bebop', 'cool jazz', 'french jazz', 'gypsy jazz', 'jazz', 'jazz guitar', 'swing']",5UDHaKBuQuDN18a1jG4mL6,0.88,10,0.0777,-9.857,1,0.0434,135.786,4,https://api.spotify.com/v1/tracks/5UDHaKBuQuDN18a1jG4mL6,audio_features,spotify:track:5UDHaKBuQuDN18a1jG4mL6,0.898,1920s
183,0.824,https://api.spotify.com/v1/audio-analysis/731fLIylhhtBq703NFA8Hc,0.685,187107,0.345,"['bebop', 'cool jazz', 'french jazz', 'gypsy jazz', 'jazz', 'jazz guitar', 'swing']",731fLIylhhtBq703NFA8Hc,0.0,0,0.175,-14.178,1,0.0339,125.033,4,https://api.spotify.com/v1/tracks/731fLIylhhtBq703NFA8Hc,audio_features,spotify:track:731fLIylhhtBq703NFA8Hc,0.922,1920s
184,0.958,https://api.spotify.com/v1/audio-analysis/6ohbX9qixDVxzBtBzkYAsr,0.706,201320,0.163,"['appalachian folk', 'old-time', 'vintage country folk']",6ohbX9qixDVxzBtBzkYAsr,0.00351,11,0.207,-20.057,1,0.0508,128.521,4,https://api.spotify.com/v1/tracks/6ohbX9qixDVxzBtBzkYAsr,audio_features,spotify:track:6ohbX9qixDVxzBtBzkYAsr,0.929,1920s
185,0.993,https://api.spotify.com/v1/audio-analysis/20C28DKrrUCdm5XhCPU28o,0.771,169613,0.263,[],20C28DKrrUCdm5XhCPU28o,0.0,1,0.114,-9.997,1,0.0361,122.963,4,https://api.spotify.com/v1/tracks/20C28DKrrUCdm5XhCPU28o,audio_features,spotify:track:20C28DKrrUCdm5XhCPU28o,0.688,1920s
186,0.924,https://api.spotify.com/v1/audio-analysis/7gXvcABiGEiF0ddFSVHqnW,0.573,167640,0.195,"['appalachian folk', 'bluegrass', 'country gospel', 'cowboy western', 'nashville sound', 'old-time', 'traditional blues', 'traditional country', 'traditional folk', 'western swing']",7gXvcABiGEiF0ddFSVHqnW,1.64e-06,7,0.262,-15.278,1,0.0427,112.778,4,https://api.spotify.com/v1/tracks/7gXvcABiGEiF0ddFSVHqnW,audio_features,spotify:track:7gXvcABiGEiF0ddFSVHqnW,0.611,1920s
187,0.903,https://api.spotify.com/v1/audio-analysis/21NMFLs5wYOxjdLaXjJ3qG,0.627,168947,0.165,['brill building pop'],21NMFLs5wYOxjdLaXjJ3qG,3.6e-05,3,0.102,-15.761,1,0.0452,137.125,4,https://api.spotify.com/v1/tracks/21NMFLs5wYOxjdLaXjJ3qG,audio_features,spotify:track:21NMFLs5wYOxjdLaXjJ3qG,0.479,1920s
188,0.934,https://api.spotify.com/v1/audio-analysis/3veyQczUxDcLmLTthkte0C,0.767,177667,0.41,"['deep delta blues', 'delta blues']",3veyQczUxDcLmLTthkte0C,0.000113,11,0.116,-10.3,1,0.0738,87.67,4,https://api.spotify.com/v1/tracks/3veyQczUxDcLmLTthkte0C,audio_features,spotify:track:3veyQczUxDcLmLTthkte0C,0.625,1920s
189,0.914,https://api.spotify.com/v1/audio-analysis/1bEJ9rL59bSKDfRq4JYkfS,0.748,178800,0.593,"['acoustic blues', 'blues', 'country blues', 'memphis blues', 'traditional blues']",1bEJ9rL59bSKDfRq4JYkfS,0.0247,11,0.261,-16.01,1,0.0604,116.534,4,https://api.spotify.com/v1/tracks/1bEJ9rL59bSKDfRq4JYkfS,audio_features,spotify:track:1bEJ9rL59bSKDfRq4JYkfS,0.777,1920s
190,0.959,https://api.spotify.com/v1/audio-analysis/4xAlOphpCl0GCInWyIWzty,0.671,189667,0.0996,"['acoustic blues', 'blues', 'country blues', 'memphis blues', 'traditional blues']",4xAlOphpCl0GCInWyIWzty,0.0921,9,0.0963,-17.601,0,0.0625,116.019,4,https://api.spotify.com/v1/tracks/4xAlOphpCl0GCInWyIWzty,audio_features,spotify:track:4xAlOphpCl0GCInWyIWzty,0.401,1920s
191,0.92,https://api.spotify.com/v1/audio-analysis/6Rgwzcj8RSMKXC6StOVzr9,0.69,205160,0.302,[],6Rgwzcj8RSMKXC6StOVzr9,4.3e-06,1,0.329,-17.807,1,0.0408,118.507,4,https://api.spotify.com/v1/tracks/6Rgwzcj8RSMKXC6StOVzr9,audio_features,spotify:track:6Rgwzcj8RSMKXC6StOVzr9,0.959,1920s
192,0.916,https://api.spotify.com/v1/audio-analysis/5QoIe8gze4KOmJhMs2duNT,0.722,174787,0.261,"['string band', 'vintage country folk']",5QoIe8gze4KOmJhMs2duNT,0.0,9,0.0757,-17.211,1,0.053,121.416,4,https://api.spotify.com/v1/tracks/5QoIe8gze4KOmJhMs2duNT,audio_features,spotify:track:5QoIe8gze4KOmJhMs2duNT,0.743,1920s
193,0.964,https://api.spotify.com/v1/audio-analysis/5blY2XigLcd5hBDnownHhq,0.645,171207,0.209,"['memphis blues', 'traditional blues']",5blY2XigLcd5hBDnownHhq,0.0252,7,0.25,-14.618,1,0.0376,101.312,3,https://api.spotify.com/v1/tracks/5blY2XigLcd5hBDnownHhq,audio_features,spotify:track:5blY2XigLcd5hBDnownHhq,0.525,1920s
194,0.994,https://api.spotify.com/v1/audio-analysis/7gKI2w305Z7q9OP3WXNEgI,0.602,186279,0.331,"['acoustic blues', 'blues', 'country blues', 'delta blues', 'traditional blues', 'traditional folk']",7gKI2w305Z7q9OP3WXNEgI,0.186,11,0.346,-17.316,0,0.157,113.362,4,https://api.spotify.com/v1/tracks/7gKI2w305Z7q9OP3WXNEgI,audio_features,spotify:track:7gKI2w305Z7q9OP3WXNEgI,0.767,1920s
195,0.914,https://api.spotify.com/v1/audio-analysis/47PkFfFAjU8OCaP5nswW18,0.68,190960,0.403,"['acoustic blues', 'blues', 'country blues', 'delta blues', 'traditional blues', 'traditional folk']",47PkFfFAjU8OCaP5nswW18,0.0871,2,0.12,-12.773,0,0.0564,139.082,4,https://api.spotify.com/v1/tracks/47PkFfFAjU8OCaP5nswW18,audio_features,spotify:track:47PkFfFAjU8OCaP5nswW18,0.65,1920s
196,0.941,https://api.spotify.com/v1/audio-analysis/7LwMYOBUJTReKc5vYiVfYy,0.695,179333,0.277,"['acoustic blues', 'blues', 'country blues', 'gospel blues', 'texas blues', 'traditional blues', 'traditional folk']",7LwMYOBUJTReKc5vYiVfYy,0.00323,6,0.118,-14.942,1,0.0335,93.889,4,https://api.spotify.com/v1/tracks/7LwMYOBUJTReKc5vYiVfYy,audio_features,spotify:track:7LwMYOBUJTReKc5vYiVfYy,0.674,1920s
197,0.873,https://api.spotify.com/v1/audio-analysis/313r0tDnLY0ITNXhSsKQSj,0.556,177467,0.255,"['acoustic blues', 'blues', 'country blues', 'gospel blues', 'texas blues', 'traditional blues', 'traditional folk']",313r0tDnLY0ITNXhSsKQSj,0.0,11,0.147,-15.091,0,0.0337,95.214,4,https://api.spotify.com/v1/tracks/313r0tDnLY0ITNXhSsKQSj,audio_features,spotify:track:313r0tDnLY0ITNXhSsKQSj,0.576,1920s
198,0.888,https://api.spotify.com/v1/audio-analysis/1brUbGxhaRxTkscUa5Ss3l,0.546,202600,0.352,"['appalachian folk', 'vintage country folk']",1brUbGxhaRxTkscUa5Ss3l,0.289,10,0.119,-10.996,1,0.0643,173.04,4,https://api.spotify.com/v1/tracks/1brUbGxhaRxTkscUa5Ss3l,audio_features,spotify:track:1brUbGxhaRxTkscUa5Ss3l,0.843,1920s
199,0.885,https://api.spotify.com/v1/audio-analysis/0Zx7vNxkLjgyXqQPp6IXo3,0.501,191147,0.245,"['big band', 'jazz saxophone', 'ragtime', 'stride', 'swing', 'vintage jazz']",0Zx7vNxkLjgyXqQPp6IXo3,2.33e-06,3,0.1,-15.704,1,0.0481,98.882,4,https://api.spotify.com/v1/tracks/0Zx7vNxkLjgyXqQPp6IXo3,audio_features,spotify:track:0Zx7vNxkLjgyXqQPp6IXo3,0.759,1920s
200,0.934,https://api.spotify.com/v1/audio-analysis/3tfgPdcUghwBuVDWj3eDmF,0.464,175307,0.367,"['appalachian folk', 'banjo', 'old-time', 'traditional blues', 'traditional folk']",3tfgPdcUghwBuVDWj3eDmF,0.0226,2,0.438,-17.141,1,0.0853,177.563,3,https://api.spotify.com/v1/tracks/3tfgPdcUghwBuVDWj3eDmF,audio_features,spotify:track:3tfgPdcUghwBuVDWj3eDmF,0.963,1920s
201,0.788,https://api.spotify.com/v1/audio-analysis/0ESkXMVDNWS133tqqZ9Vyj,0.532,192520,0.289,"['appalachian folk', 'banjo', 'old-time', 'traditional blues', 'traditional folk']",0ESkXMVDNWS133tqqZ9Vyj,0.00186,6,0.173,-15.835,1,0.0438,159.456,4,https://api.spotify.com/v1/tracks/0ESkXMVDNWS133tqqZ9Vyj,audio_features,spotify:track:0ESkXMVDNWS133tqqZ9Vyj,0.698,1920s
202,0.913,https://api.spotify.com/v1/audio-analysis/4He1HxkLrgV3lxvG9dY954,0.547,195013,0.435,"['appalachian folk', 'vintage country folk']",4He1HxkLrgV3lxvG9dY954,0.599,0,0.165,-16.645,1,0.038,126.682,4,https://api.spotify.com/v1/tracks/4He1HxkLrgV3lxvG9dY954,audio_features,spotify:track:4He1HxkLrgV3lxvG9dY954,0.717,1920s
203,0.947,https://api.spotify.com/v1/audio-analysis/40eTKxAM77PM5x8AOLtWHp,0.698,194547,0.447,[],40eTKxAM77PM5x8AOLtWHp,0.904,8,0.168,-8.551,1,0.0417,97.056,4,https://api.spotify.com/v1/tracks/40eTKxAM77PM5x8AOLtWHp,audio_features,spotify:track:40eTKxAM77PM5x8AOLtWHp,0.968,1920s
204,0.84,https://api.spotify.com/v1/audio-analysis/1z7jgLzd6zOBA6ujHBu0Dl,0.543,189640,0.369,"['dixieland', 'jug band']",1z7jgLzd6zOBA6ujHBu0Dl,0.0,9,0.342,-14.418,0,0.0334,177.216,3,https://api.spotify.com/v1/tracks/1z7jgLzd6zOBA6ujHBu0Dl,audio_features,spotify:track:1z7jgLzd6zOBA6ujHBu0Dl,0.883,1920s
205,0.943,https://api.spotify.com/v1/audio-analysis/2BhXUaLCHPc2Z4BLWF9g34,0.759,172227,0.191,"['adult standards', 'bebop', 'big band', 'christmas', 'cool jazz', 'jazz', 'jazz piano', 'lounge', 'swing', 'vocal jazz']",2BhXUaLCHPc2Z4BLWF9g34,0.0,5,0.58,-16.73,1,0.363,109.465,4,https://api.spotify.com/v1/tracks/2BhXUaLCHPc2Z4BLWF9g34,audio_features,spotify:track:2BhXUaLCHPc2Z4BLWF9g34,0.511,1920s
206,0.995,https://api.spotify.com/v1/audio-analysis/489nJ42bUnTGATbC0FTf6T,0.746,176630,0.175,[],489nJ42bUnTGATbC0FTf6T,0.0149,8,0.282,-18.165,1,0.119,80.574,4,https://api.spotify.com/v1/tracks/489nJ42bUnTGATbC0FTf6T,audio_features,spotify:track:489nJ42bUnTGATbC0FTf6T,0.773,1920s
207,0.989,https://api.spotify.com/v1/audio-analysis/2LIuisUmByKcGMviSnGgI2,0.374,237000,0.112,[],2LIuisUmByKcGMviSnGgI2,0.0,10,0.157,-15.183,1,0.0582,93.65,3,https://api.spotify.com/v1/tracks/2LIuisUmByKcGMviSnGgI2,audio_features,spotify:track:2LIuisUmByKcGMviSnGgI2,0.327,1920s
208,0.923,https://api.spotify.com/v1/audio-analysis/1lpiHSHYPRCY96DwiNd1gK,0.46,186853,0.199,"['big band', 'swing', 'vintage jazz']",1lpiHSHYPRCY96DwiNd1gK,0.000703,5,0.184,-18.124,1,0.0327,121.258,4,https://api.spotify.com/v1/tracks/1lpiHSHYPRCY96DwiNd1gK,audio_features,spotify:track:1lpiHSHYPRCY96DwiNd1gK,0.396,1920s
209,0.966,https://api.spotify.com/v1/audio-analysis/62yPBE9FngU3AJdNY4O6IM,0.689,219333,0.153,[],62yPBE9FngU3AJdNY4O6IM,0.00135,10,0.127,-13.952,0,0.047,106.704,4,https://api.spotify.com/v1/tracks/62yPBE9FngU3AJdNY4O6IM,audio_features,spotify:track:62yPBE9FngU3AJdNY4O6IM,0.378,1920s
210,0.996,https://api.spotify.com/v1/audio-analysis/1RvPyyr02SLllklQVrOca5,0.503,197486,0.2,['vintage country folk'],1RvPyyr02SLllklQVrOca5,0.0204,5,0.0623,-13.684,1,0.0375,113.589,4,https://api.spotify.com/v1/tracks/1RvPyyr02SLllklQVrOca5,audio_features,spotify:track:1RvPyyr02SLllklQVrOca5,0.571,1920s
211,0.991,https://api.spotify.com/v1/audio-analysis/5u1YSZCkL4HL3qx3SxnM6l,0.768,168533,0.419,[],5u1YSZCkL4HL3qx3SxnM6l,0.723,6,0.416,-10.36,1,0.0396,118.731,4,https://api.spotify.com/v1/tracks/5u1YSZCkL4HL3qx3SxnM6l,audio_features,spotify:track:5u1YSZCkL4HL3qx3SxnM6l,0.967,1920s
212,0.905,https://api.spotify.com/v1/audio-analysis/2vKjQLAFak7D89njOXNVgC,0.651,189173,0.124,['traditional blues'],2vKjQLAFak7D89njOXNVgC,0.0,0,0.302,-19.285,1,0.0492,140.558,4,https://api.spotify.com/v1/tracks/2vKjQLAFak7D89njOXNVgC,audio_features,spotify:track:2vKjQLAFak7D89njOXNVgC,0.351,1920s
213,0.886,https://api.spotify.com/v1/audio-analysis/1wCnSgKsz3rxmSR4WK3CVA,0.403,186800,0.144,"['acoustic blues', 'blues', 'country blues', 'memphis blues', 'traditional blues']",1wCnSgKsz3rxmSR4WK3CVA,0.0,6,0.0782,-17.458,1,0.0348,103.433,4,https://api.spotify.com/v1/tracks/1wCnSgKsz3rxmSR4WK3CVA,audio_features,spotify:track:1wCnSgKsz3rxmSR4WK3CVA,0.485,1920s
214,0.991,https://api.spotify.com/v1/audio-analysis/3aaGI3XrITuXM4RMbRowcX,0.509,185234,0.389,['vintage country folk'],3aaGI3XrITuXM4RMbRowcX,0.585,7,0.302,-13.263,1,0.0551,107.494,4,https://api.spotify.com/v1/tracks/3aaGI3XrITuXM4RMbRowcX,audio_features,spotify:track:3aaGI3XrITuXM4RMbRowcX,0.688,1920s
215,0.943,https://api.spotify.com/v1/audio-analysis/2Xi2j52EnH6IuODaust0Lr,0.508,182520,0.0832,[],2Xi2j52EnH6IuODaust0Lr,4.44e-05,11,0.177,-16.238,1,0.0341,133.989,4,https://api.spotify.com/v1/tracks/2Xi2j52EnH6IuODaust0Lr,audio_features,spotify:track:2Xi2j52EnH6IuODaust0Lr,0.34,1920s
216,0.896,https://api.spotify.com/v1/audio-analysis/6If5QGUd9oKstyBQZ8LtCi,0.648,186867,0.273,"['acoustic blues', 'blues', 'country blues', 'delta blues', 'traditional blues', 'traditional folk']",6If5QGUd9oKstyBQZ8LtCi,0.84,9,0.11,-16.481,1,0.0415,135.632,4,https://api.spotify.com/v1/tracks/6If5QGUd9oKstyBQZ8LtCi,audio_features,spotify:track:6If5QGUd9oKstyBQZ8LtCi,0.711,1920s
217,0.944,https://api.spotify.com/v1/audio-analysis/2Fe8b2KatedgMD6DIocXlm,0.628,210520,0.146,"['acoustic blues', 'blues', 'country blues', 'memphis blues', 'traditional blues']",2Fe8b2KatedgMD6DIocXlm,6.85e-05,0,0.115,-16.7,1,0.0443,116.986,4,https://api.spotify.com/v1/tracks/2Fe8b2KatedgMD6DIocXlm,audio_features,spotify:track:2Fe8b2KatedgMD6DIocXlm,0.728,1920s
218,0.991,https://api.spotify.com/v1/audio-analysis/5yQfcMDZ7toP8LIixEyGSX,0.683,188240,0.0275,[],5yQfcMDZ7toP8LIixEyGSX,0.136,7,0.123,-24.312,1,0.0454,109.512,4,https://api.spotify.com/v1/tracks/5yQfcMDZ7toP8LIixEyGSX,audio_features,spotify:track:5yQfcMDZ7toP8LIixEyGSX,0.661,1920s
219,0.984,https://api.spotify.com/v1/audio-analysis/4pZFiHM693uCf5SBFAdigp,0.757,197999,0.238,[],4pZFiHM693uCf5SBFAdigp,0.0113,5,0.164,-12.072,1,0.0476,109.138,4,https://api.spotify.com/v1/tracks/4pZFiHM693uCf5SBFAdigp,audio_features,spotify:track:4pZFiHM693uCf5SBFAdigp,0.648,1920s
